business_unit,office,product_type,trip_date,shift_type,trip_id,trip_direction,actual_escort,vendor_id,planned_cab_registration,actual_cab_registration,actual_cab_capacity,planned_km,traveled_km,planned_start_epoch,planned_end_epoch,actual_start_epoch,actual_end_epoch,delay_reason,delay_minutes,route_source,actual_cab_fuel_type,is_driver_nc,is_cab_nc,trip_nodal,plannedemployee_cnt,actualemployee_cnt,noshow_cnt
pinnacle-Slc,Oakmont Office,CAB,"June 4, 2026",15:30,"3,000,632",LOGOUT,false,Pooja Mikhailov Travel,KA 11 AB,KA 11 AB,4,12.5,13.1,"1,780,567,200","1,780,570,800","1,780,567,200","1,780,570,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 4, 2026",09:00,"3,000,633",LOGIN,false,Rohan Mikhailov Travel,KA 12 AB,KA 12 AB,4,12.5,13.1,"1,780,543,800","1,780,547,400","1,780,543,800","1,780,547,400",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 4, 2026",09:00,"3,000,634",LOGIN,false,Pooja Mikhailov Travel,KA 13 AB,KA 13 AB,4,12.5,13.1,"1,780,543,800","1,780,547,400","1,780,543,800","1,780,547,400",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 4, 2026",15:30,"3,000,635",LOGOUT,false,Rohan Mikhailov Travel,KA 14 AB,KA 14 AB,4,12.5,13.1,"1,780,567,200","1,780,570,800","1,780,567,200","1,780,570,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 4, 2026",15:30,"3,000,636",LOGOUT,false,Pooja Mikhailov Travel,KA 15 AB,KA 15 AB,4,12.5,13.1,"1,780,567,200","1,780,570,800","1,780,567,200","1,780,570,800",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 4, 2026",09:00,"3,000,637",LOGIN,false,Rohan Mikhailov Travel,KA 16 AB,KA 16 AB,4,12.5,13.1,"1,780,543,800","1,780,547,400","1,780,543,800","1,780,547,400",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 4, 2026",09:00,"3,000,638",LOGIN,false,Pooja Mikhailov Travel,KA 17 AB,KA 17 AB,4,12.5,13.1,"1,780,543,800","1,780,547,400","1,780,543,800","1,780,547,400",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 4, 2026",15:30,"3,000,639",LOGOUT,false,Rohan Mikhailov Travel,KA 18 AB,KA 18 AB,4,12.5,13.1,"1,780,567,200","1,780,570,800","1,780,567,200","1,780,570,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 4, 2026",15:30,"3,000,640",LOGOUT,false,Pooja Mikhailov Travel,KA 19 AB,KA 19 AB,4,12.5,13.1,"1,780,567,200","1,780,570,800","1,780,567,200","1,780,570,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
orbit-Slc,Eastgate Office,BUS,"June 4, 2026",10:00,"1,200,795",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,547,400","1,780,551,000","1,780,547,400","1,780,551,000",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 4, 2026",10:00,"1,200,796",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,547,400","1,780,551,000","1,780,547,400","1,780,551,000",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 4, 2026",10:00,"1,200,797",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,547,400","1,780,551,000","1,780,547,400","1,780,551,000",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 4, 2026",10:00,"1,200,798",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,547,400","1,780,551,000","1,780,547,400","1,780,551,000",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 4, 2026",10:00,"1,200,799",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,547,400","1,780,551,000","1,780,547,400","1,780,551,000",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",09:00,"3,000,641",LOGIN,false,Rohan Mikhailov Travel,KA 00 AB,KA 00 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,631,100","1,780,634,700",TRAFFIC,15,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",09:00,"3,000,642",LOGIN,false,Pooja Mikhailov Travel,KA 01 AB,KA 01 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",15:30,"3,000,643",LOGOUT,false,Rohan Mikhailov Travel,KA 02 AB,KA 02 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,655,340","1,780,658,940",EMPLOYEE,29,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",15:30,"3,000,644",LOGOUT,false,Pooja Mikhailov Travel,KA 03 AB,KA 03 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,5,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",09:00,"3,000,645",LOGIN,false,Rohan Mikhailov Travel,KA 04 AB,KA 04 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,632,780","1,780,636,380",DRIVER,43,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",09:00,"3,000,646",LOGIN,false,Pooja Mikhailov Travel,KA 05 AB,KA 05 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",15:30,"3,000,647",LOGOUT,false,Rohan Mikhailov Travel,KA 06 AB,KA 06 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,654,620","1,780,658,220",TRAFFIC,17,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",15:30,"3,000,648",LOGOUT,false,Pooja Mikhailov Travel,KA 07 AB,KA 07 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",09:00,"3,000,649",LOGIN,false,Rohan Mikhailov Travel,KA 08 AB,KA 08 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,672,200","1,780,675,800",EMPLOYEE,700,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",09:00,"3,000,650",LOGIN,false,Pooja Mikhailov Travel,KA 09 AB,KA 09 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",15:30,"3,000,651",LOGOUT,false,Rohan Mikhailov Travel,KA 10 AB,KA 10 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",15:30,"3,000,652",LOGOUT,false,Pooja Mikhailov Travel,KA 11 AB,KA 11 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",09:00,"3,000,653",LOGIN,false,Rohan Mikhailov Travel,KA 12 AB,KA 12 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",09:00,"3,000,654",LOGIN,false,Pooja Mikhailov Travel,KA 13 AB,KA 13 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",15:30,"3,000,655",LOGOUT,false,Rohan Mikhailov Travel,KA 14 AB,KA 14 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",15:30,"3,000,656",LOGOUT,false,Pooja Mikhailov Travel,KA 15 AB,KA 15 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",09:00,"3,000,657",LOGIN,false,Rohan Mikhailov Travel,KA 16 AB,KA 16 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",09:00,"3,000,658",LOGIN,false,Pooja Mikhailov Travel,KA 17 AB,KA 17 AB,4,12.5,13.1,"1,780,630,200","1,780,633,800","1,780,630,200","1,780,633,800",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 5, 2026",15:30,"3,000,659",LOGOUT,false,Rohan Mikhailov Travel,KA 18 AB,KA 18 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 5, 2026",15:30,"3,000,660",LOGOUT,false,Pooja Mikhailov Travel,KA 19 AB,KA 19 AB,4,12.5,13.1,"1,780,653,600","1,780,657,200","1,780,653,600","1,780,657,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
orbit-Slc,Eastgate Office,BUS,"June 5, 2026",10:00,"1,200,820",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,633,800","1,780,637,400","1,780,633,800","1,780,637,400",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 5, 2026",10:00,"1,200,821",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,633,800","1,780,637,400","1,780,633,800","1,780,637,400",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 5, 2026",10:00,"1,200,822",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,633,800","1,780,637,400","1,780,633,800","1,780,637,400",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 5, 2026",10:00,"1,200,823",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,633,800","1,780,637,400","1,780,633,800","1,780,637,400",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 5, 2026",10:00,"1,200,824",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,633,800","1,780,637,400","1,780,633,800","1,780,637,400",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",09:00,"3,000,661",LOGIN,false,Rohan Mikhailov Travel,KA 00 AB,KA 00 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,717,500","1,780,721,100",DRIVER,15,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",09:00,"3,000,662",LOGIN,false,Pooja Mikhailov Travel,KA 01 AB,KA 01 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",15:30,"3,000,663",LOGOUT,false,Rohan Mikhailov Travel,KA 02 AB,KA 02 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,741,740","1,780,745,340",TRAFFIC,29,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",15:30,"3,000,664",LOGOUT,false,Pooja Mikhailov Travel,KA 03 AB,KA 03 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,5,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",09:00,"3,000,665",LOGIN,false,Rohan Mikhailov Travel,KA 04 AB,KA 04 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,719,180","1,780,722,780",EMPLOYEE,43,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",09:00,"3,000,666",LOGIN,false,Pooja Mikhailov Travel,KA 05 AB,KA 05 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",15:30,"3,000,667",LOGOUT,false,Rohan Mikhailov Travel,KA 06 AB,KA 06 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,741,020","1,780,744,620",DRIVER,17,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",15:30,"3,000,668",LOGOUT,false,Pooja Mikhailov Travel,KA 07 AB,KA 07 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",09:00,"3,000,669",LOGIN,false,Rohan Mikhailov Travel,KA 08 AB,KA 08 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,758,600","1,780,762,200",TRAFFIC,700,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",09:00,"3,000,670",LOGIN,false,Pooja Mikhailov Travel,KA 09 AB,KA 09 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",15:30,"3,000,671",LOGOUT,false,Rohan Mikhailov Travel,KA 10 AB,KA 10 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",15:30,"3,000,672",LOGOUT,false,Pooja Mikhailov Travel,KA 11 AB,KA 11 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",09:00,"3,000,673",LOGIN,false,Rohan Mikhailov Travel,KA 12 AB,KA 12 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",09:00,"3,000,674",LOGIN,false,Pooja Mikhailov Travel,KA 13 AB,KA 13 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",15:30,"3,000,675",LOGOUT,false,Rohan Mikhailov Travel,KA 14 AB,KA 14 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",15:30,"3,000,676",LOGOUT,false,Pooja Mikhailov Travel,KA 15 AB,KA 15 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",09:00,"3,000,677",LOGIN,false,Rohan Mikhailov Travel,KA 16 AB,KA 16 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",09:00,"3,000,678",LOGIN,false,Pooja Mikhailov Travel,KA 17 AB,KA 17 AB,4,12.5,13.1,"1,780,716,600","1,780,720,200","1,780,716,600","1,780,720,200",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 6, 2026",15:30,"3,000,679",LOGOUT,false,Rohan Mikhailov Travel,KA 18 AB,KA 18 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 6, 2026",15:30,"3,000,680",LOGOUT,false,Pooja Mikhailov Travel,KA 19 AB,KA 19 AB,4,12.5,13.1,"1,780,740,000","1,780,743,600","1,780,740,000","1,780,743,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
orbit-Slc,Eastgate Office,BUS,"June 6, 2026",10:00,"1,200,845",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,720,200","1,780,723,800","1,780,720,200","1,780,723,800",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 6, 2026",10:00,"1,200,846",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,720,200","1,780,723,800","1,780,720,200","1,780,723,800",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 6, 2026",10:00,"1,200,847",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,720,200","1,780,723,800","1,780,720,200","1,780,723,800",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 6, 2026",10:00,"1,200,848",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,720,200","1,780,723,800","1,780,720,200","1,780,723,800",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 6, 2026",10:00,"1,200,849",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,720,200","1,780,723,800","1,780,720,200","1,780,723,800",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",09:00,"3,000,681",LOGIN,false,Rohan Mikhailov Travel,KA 00 AB,KA 00 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,900","1,780,807,500",EMPLOYEE,15,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",09:00,"3,000,682",LOGIN,false,Pooja Mikhailov Travel,KA 01 AB,KA 01 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",15:30,"3,000,683",LOGOUT,false,Rohan Mikhailov Travel,KA 02 AB,KA 02 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,828,140","1,780,831,740",DRIVER,29,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",15:30,"3,000,684",LOGOUT,false,Pooja Mikhailov Travel,KA 03 AB,KA 03 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,5,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",09:00,"3,000,685",LOGIN,false,Rohan Mikhailov Travel,KA 04 AB,KA 04 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,805,580","1,780,809,180",TRAFFIC,43,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",09:00,"3,000,686",LOGIN,false,Pooja Mikhailov Travel,KA 05 AB,KA 05 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",15:30,"3,000,687",LOGOUT,false,Rohan Mikhailov Travel,KA 06 AB,KA 06 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,827,420","1,780,831,020",EMPLOYEE,17,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",15:30,"3,000,688",LOGOUT,false,Pooja Mikhailov Travel,KA 07 AB,KA 07 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",09:00,"3,000,689",LOGIN,false,Rohan Mikhailov Travel,KA 08 AB,KA 08 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,845,000","1,780,848,600",DRIVER,700,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",09:00,"3,000,690",LOGIN,false,Pooja Mikhailov Travel,KA 09 AB,KA 09 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",15:30,"3,000,691",LOGOUT,false,Rohan Mikhailov Travel,KA 10 AB,KA 10 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",15:30,"3,000,692",LOGOUT,false,Pooja Mikhailov Travel,KA 11 AB,KA 11 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",09:00,"3,000,693",LOGIN,false,Rohan Mikhailov Travel,KA 12 AB,KA 12 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",09:00,"3,000,694",LOGIN,false,Pooja Mikhailov Travel,KA 13 AB,KA 13 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",15:30,"3,000,695",LOGOUT,false,Rohan Mikhailov Travel,KA 14 AB,KA 14 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",15:30,"3,000,696",LOGOUT,false,Pooja Mikhailov Travel,KA 15 AB,KA 15 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Electric,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",09:00,"3,000,697",LOGIN,false,Rohan Mikhailov Travel,KA 16 AB,KA 16 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",09:00,"3,000,698",LOGIN,false,Pooja Mikhailov Travel,KA 17 AB,KA 17 AB,4,12.5,13.1,"1,780,803,000","1,780,806,600","1,780,803,000","1,780,806,600",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 7, 2026",15:30,"3,000,699",LOGOUT,false,Rohan Mikhailov Travel,KA 18 AB,KA 18 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 7, 2026",15:30,"3,000,700",LOGOUT,false,Pooja Mikhailov Travel,KA 19 AB,KA 19 AB,4,12.5,13.1,"1,780,826,400","1,780,830,000","1,780,826,400","1,780,830,000",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
orbit-Slc,Eastgate Office,BUS,"June 7, 2026",10:00,"1,200,870",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,806,600","1,780,810,200","1,780,806,600","1,780,810,200",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 7, 2026",10:00,"1,200,871",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,806,600","1,780,810,200","1,780,806,600","1,780,810,200",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
orbit-Slc,Eastgate Office,BUS,"June 7, 2026",10:00,"1,200,872",LOGIN,true,Rohan Mikhailov Travel,OR 01 ZZ,OR 01 ZZ,12,20.0,21.0,"1,780,806,600","1,780,810,200","1,780,806,600","1,780,810,200",NODELAY,0,SHUTTLE_SERVICE,Electric,false,false,SHUTTLE,8,8,0
